,Season,assists,avgBreakThrows,avgClearances,avgFouls,avgInterceptions,avgKeyPass,avgPassCenters,avgPassLong,avgPassLongAccuracy,avgPassShorts,avgPassShortsAccuracy,avgPasses,avgPassesAccuracy,avgSaves,avgShotTargets,avgShots,avgTackles,countGames,country,firstMatch,groupName,matchMinutes,playerId,playerName,playerNameEn,playerNum,playerPhoto,playerPhotoShirt,playerPosition,redCards,replaceMatch,scores,season,team,teamId,teamImg,yellowCards
10,2014,,,,,,,,4.5357,0.5118,45.7500,0.7939,50.2857,0.7685,,,,,30,,27,,,1352,周海滨,,33,,,后卫,,1,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
11,2014,,,,,,,,4.8929,0.6423,45.2500,0.8445,50.1429,0.8248,,,,,30,,27,,,1288,王佳玉,,20,,,中场,,1,,,上海上港,1008,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/dongya_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=lRspDf1kmJJzAq2BQyy0mbiL0Rg%3D,
12,2014,,,,,,,,5.0000,0.2000,45.0000,0.8667,50.0000,0.8000,,,,,30,,1,,,1042,糜昊伦,,14,,,后卫,,0,,,山东鲁能泰山,1001,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/luneng_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=M8HG%2Feq7hYgDaOortkhw95KSnMo%3D,
13,2014,,,,,,,,4.5517,0.5455,44.8966,0.8441,49.4483,0.8166,,,,,30,,28,,,1221,于涛,,16,,,中场,,1,,,上海申鑫,1006,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenxin_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=Gkw0TTAz7w2jmQ1ksaMfX0v2wSY%3D,
14,2014,,,,,,,,3.4483,0.6200,45.7241,0.9050,49.1724,0.8850,,,,,30,,29,,,1421,安塔尔,,6,,,中场,,0,,,江苏国信舜天,1012,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/suntian_s.png?Expires=4600490292&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HQySIVe1I39a8AjMWz%2BF8QdpYbE%3D,
15,2014,,,,,,,,6.0000,0.3333,43.0000,0.8140,49.0000,0.7551,,,,,30,,1,,,1486,张可,,35,,,后卫,,0,,,河南建业,1014,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/jianye_s.png?Expires=4600490292&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=1v%2BjOKMaeEr8PseCKKhr7%2FBFYi8%3D,
16,2014,,,,,,,,3.1000,0.6774,45.8500,0.8888,48.9500,0.8754,,,,,30,,17,,,1018,郑智,,10,,,中场,,3,,,广州恒大淘宝,1000,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hengda_s.png?Expires=4600489802&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=i%2BDTRxN52TXNdswfXDZsmNudsAU%3D,
17,2014,,,,,,,,5.1600,0.6202,43.2400,0.7502,48.4000,0.7364,,,,,30,,22,,,1118,米西莫维奇,,10,,,中场,,3,,,贵州茅台,1003,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/renhe_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=BCtSz3Lui4qgWLUoHPkjaKlyhJI%3D,
18,2014,,,,,,,,4.7037,0.6614,43.6296,0.7759,48.3333,0.7648,,,,,30,,27,,,1254,莫雷诺,,10,,,中场,,0,,,上海绿地申花,1007,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenhua_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=GPjhHzIAEgTPQJqcA3%2BJX7i3OdY%3D,
19,2014,,,,,,,,5.0000,0.7500,43.1250,0.9232,48.1250,0.9052,,,,,30,,15,,,1011,金英权,,28,,,后卫,,1,,,广州恒大淘宝,1000,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hengda_s.png?Expires=4600489802&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=i%2BDTRxN52TXNdswfXDZsmNudsAU%3D,
20,2014,,,,,,,,5.0000,0.8000,43.0000,0.7907,48.0000,0.7917,,,,,30,,1,,,1425,张晓彬,,12,,,中场,,0,,,江苏国信舜天,1012,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/suntian_s.png?Expires=4600490292&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HQySIVe1I39a8AjMWz%2BF8QdpYbE%3D,
21,2014,,,,,,,,4.1481,0.5625,42.9259,0.7998,47.0741,0.7789,,,,,30,,27,,,1528,亚当休斯,,8,,,中场,,0,,,哈尔滨毅腾,1015,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/yiteng_s.png?Expires=4600490292&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=TJMrPOrv3xmhKeEHdOR6uQ0T73Y%3D,
22,2014,,,,,,,,0.0000,0.0000,47.0000,0.7660,47.0000,0.7660,,,,,30,,1,,,1546,宋琛,,60,,,前锋,,0,,,辽宁盘锦宏运,1009,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hongyuan_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=mA17jKqo2KO5RVOAAY5l%2FI4oi%2B4%3D,
23,2014,,,,,,,,5.3043,0.6311,41.5652,0.8483,46.8696,0.8237,,,,,30,,23,,,1187,朴钟佑,,8,,,中场,,0,,,广州富力,1005,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/fuli_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HAXKoVApmS3fz4ZrPmtND1Lhh5g%3D,
24,2014,,,,,,,,5.2963,0.4685,41.4444,0.8749,46.7407,0.8288,,,,,30,,26,,,1420,李昂,,2,,,中场,,1,,,江苏国信舜天,1012,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/suntian_s.png?Expires=4600490292&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HQySIVe1I39a8AjMWz%2BF8QdpYbE%3D,
25,2014,,,,,,,,2.1071,0.4407,44.4286,0.8690,46.5357,0.8496,,,,,30,,28,,,1277,蔡慧康,,6,,,后卫,,0,,,上海上港,1008,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/dongya_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=lRspDf1kmJJzAq2BQyy0mbiL0Rg%3D,
26,2014,,,,,,,,5.0690,0.5374,41.4483,0.8170,46.5172,0.7865,,,,,30,,29,,,1189,姜至鹏,,11,,,中场,,0,,,广州富力,1005,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/fuli_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HAXKoVApmS3fz4ZrPmtND1Lhh5g%3D,
27,2014,,,,,,,,4.1364,0.5824,42.2727,0.8699,46.4091,0.8443,,,,,30,,22,,,1151,吕鹏,,8,,,中场,,0,,,大连阿尔滨,1004,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/aerbing_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=bsaW3O7p7bMGU%2FWmh3QWZ7L5AvM%3D,
28,2014,,,,,,,,2.4000,0.7361,43.6333,0.8625,46.0333,0.8559,,,,,30,,30,,,1051,乌索,,15,,,中场,,0,,,山东鲁能泰山,1001,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/luneng_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=M8HG%2Feq7hYgDaOortkhw95KSnMo%3D,
29,2014,,,,,,,,3.9615,0.6408,41.4615,0.8173,45.4231,0.8019,,,,,30,,24,,,1223,王赟,,20,,,中场,,2,,,上海申鑫,1006,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenxin_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=Gkw0TTAz7w2jmQ1ksaMfX0v2wSY%3D,
30,2014,,,,,,,,3.5556,0.5313,41.6667,0.8844,45.2222,0.8567,,,,,30,,27,,,1278,伊班,,21,,,后卫,,0,,,上海上港,1008,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/dongya_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=lRspDf1kmJJzAq2BQyy0mbiL0Rg%3D,
31,2014,,,,,,,,2.4500,0.6939,42.6000,0.8322,45.0500,0.8246,,,,,30,,17,,,1088,巴塔亚,,17,,,中场,,3,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
32,2014,,,,,,,,6.0435,0.6259,38.8696,0.9128,44.9130,0.8742,,,,,30,,22,,,1258,徐亮,,20,,,中场,,1,,,上海绿地申花,1007,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenhua_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=GPjhHzIAEgTPQJqcA3%2BJX7i3OdY%3D,
33,2014,,,,,,,,2.8889,0.6795,42.0000,0.8580,44.8889,0.8465,,,,,30,,27,,,1264,王寿挺,,36,,,中场,,0,,,上海绿地申花,1007,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenhua_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=GPjhHzIAEgTPQJqcA3%2BJX7i3OdY%3D,
34,2014,,,,,,,,2.6500,0.7925,42.1500,0.8743,44.8000,0.8694,,,,,30,,19,,,1355,李本舰,,7,,,中场,,1,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
35,2014,,,,,,,,5.3846,0.5857,39.3462,0.9042,44.7308,0.8659,,,,,30,,26,,,1075,徐云龙,,13,,,后卫,,0,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
36,2014,,,,,,,,5.0870,0.6239,38.8696,0.8792,43.9565,0.8497,,,,,30,,23,,,1008,冯潇霆,,6,,,后卫,,0,,,广州恒大淘宝,1000,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hengda_s.png?Expires=4600489802&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=i%2BDTRxN52TXNdswfXDZsmNudsAU%3D,
37,2014,,,,,,,,4.1852,0.5221,39.2963,0.8256,43.4815,0.7964,,,,,30,,27,,,1007,张琳芃,,5,,,后卫,,0,,,广州恒大淘宝,1000,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hengda_s.png?Expires=4600489802&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=i%2BDTRxN52TXNdswfXDZsmNudsAU%3D,
38,2014,,,,,,,,6.0000,0.4074,37.4444,0.7745,43.4444,0.7238,,,,,30,,9,,,1350,苑维玮,,27,,,后卫,,0,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
39,2014,,,,,,,,4.3077,0.4286,38.6154,0.8944,42.9231,0.8477,,,,,30,,13,,,1072,于洋,,3,,,后卫,,0,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
40,2014,,,,,,,,4.0000,0.6806,38.5000,0.8081,42.5000,0.7961,,,,,30,,16,,,1494,黄希扬,,14,,,中场,,2,,,河南建业,1014,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/jianye_s.png?Expires=4600490292&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=1v%2BjOKMaeEr8PseCKKhr7%2FBFYi8%3D,
41,2014,,,,,,,,3.7826,0.5517,38.5652,0.7926,42.3478,0.7710,,,,,30,,20,,,1013,孙祥,,32,,,后卫,,3,,,广州恒大淘宝,1000,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hengda_s.png?Expires=4600489802&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=i%2BDTRxN52TXNdswfXDZsmNudsAU%3D,
42,2014,,,,,,,,1.5909,0.6000,39.7727,0.8469,41.3636,0.8374,,,,,30,,22,,,1186,姜宁,,7,,,中场,,0,,,广州富力,1005,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/fuli_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HAXKoVApmS3fz4ZrPmtND1Lhh5g%3D,
43,2014,,,,,,,,3.0000,1.0000,38.0000,0.7368,41.0000,0.7561,,,,,30,,1,,,1310,许万权,,25,,,后卫,,0,,,辽宁盘锦宏运,1009,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hongyuan_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=mA17jKqo2KO5RVOAAY5l%2FI4oi%2B4%3D,
44,2014,,,,,,,,2.6429,0.6622,38.3571,0.7970,41.0000,0.7883,,,,,30,,21,,,1358,安德烈齐尼奥,,11,,,中场,,7,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
45,2014,,,,,,,,2.0345,0.4237,38.8966,0.7784,40.9310,0.7607,,,,,30,,27,,,1085,张稀哲,,10,,,中场,,2,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
46,2014,,,,,,,,5.2800,0.4697,35.3600,0.8835,40.6400,0.8297,,,,,30,,25,,,1226,乔尼,,26,,,中场,,0,,,上海申鑫,1006,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenxin_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=Gkw0TTAz7w2jmQ1ksaMfX0v2wSY%3D,
47,2014,,,,,,,,2.4800,0.6129,38.1600,0.8826,40.6400,0.8661,,,,,30,,24,,,1390,冯刚,,14,,,中场,,1,,,杭州绿城,1011,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/lvcheng_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=DgAJylKJUXFSqvVwLNPWc2CHJjM%3D,
48,2014,,,,,,,,1.5385,0.6250,38.9231,0.8103,40.4615,0.8032,,,,,30,,24,,,1059,蒙蒂略,,30,,,中场,,2,,,山东鲁能泰山,1001,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/luneng_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=M8HG%2Feq7hYgDaOortkhw95KSnMo%3D,
49,2014,,,,,,,,6.7778,0.5137,33.6296,0.8612,40.4074,0.8029,,,,,30,,27,,,1044,戴琳,,35,,,后卫,,0,,,山东鲁能泰山,1001,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/luneng_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=M8HG%2Feq7hYgDaOortkhw95KSnMo%3D,
50,2014,,,,,,,,4.0000,0.6875,36.1000,0.8712,40.1000,0.8529,,,,,30,,17,,,1117,李春郁,,8,,,中场,,3,,,贵州茅台,1003,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/renhe_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=BCtSz3Lui4qgWLUoHPkjaKlyhJI%3D,
51,2014,,,,,,,,3.1429,0.3750,36.8571,0.8353,40.0000,0.7991,,,,,30,,28,,,1345,白岳峰,,19,,,后卫,,0,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
52,2014,,,,,,,,3.3333,0.3000,36.2000,0.8140,39.5333,0.7707,,,,,30,,14,,,1347,聂涛,,23,,,后卫,,1,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
53,2014,,,,,,,,3.2727,0.6389,36.0000,0.8460,39.2727,0.8287,,,,,30,,22,,,1220,叶重秋,,13,,,中场,,0,,,上海申鑫,1006,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/shenxin_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=Gkw0TTAz7w2jmQ1ksaMfX0v2wSY%3D,
54,2014,,,,,,,,3.6207,0.4286,35.5862,0.8702,39.2069,0.8294,,,,,30,,29,,,1341,埃德尔.利马,,3,,,后卫,,0,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
55,2014,,,,,,,,1.2500,0.3000,37.7917,0.7376,39.0417,0.7236,,,,,30,,22,,,1102,张呈栋,,28,,,前锋,,2,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
56,2014,,,,,,,,2.2222,0.3500,36.7778,0.8459,39.0000,0.8177,,,,,30,,8,,,1077,张辛昕,,20,,,后卫,,1,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
57,2014,,,,,,,,2.3077,0.4000,36.6154,0.8445,38.9231,0.8182,,,,,30,,12,,,1041,王彤,,11,,,后卫,,1,,,山东鲁能泰山,1001,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/luneng_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=M8HG%2Feq7hYgDaOortkhw95KSnMo%3D,
58,2014,,,,,,,,5.0870,0.5470,33.8261,0.9203,38.9130,0.8715,,,,,30,,23,,,1179,张贤秀,,15,,,后卫,,0,,,广州富力,1005,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/fuli_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HAXKoVApmS3fz4ZrPmtND1Lhh5g%3D,
59,2014,,,,,,,,3.2000,0.2750,35.6400,0.7879,38.8400,0.7456,,,,,30,,24,,,1081,赵和靖,,31,,,后卫,,1,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
60,2014,,,,,,,,5.1600,0.3953,33.6000,0.7774,38.7600,0.7265,,,,,30,,25,,,1165,赵宏略,,7,,,前锋,,0,,,大连阿尔滨,1004,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/aerbing_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=bsaW3O7p7bMGU%2FWmh3QWZ7L5AvM%3D,
61,2014,,,,,,,,1.6667,0.8000,36.9444,0.8887,38.6111,0.8849,,,,,30,,10,,,1096,朴成,,39,,,中场,,8,,,北京国安,1002,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/guoan_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=eL5N4uTUQOyuGh6YAbViWPrmHjA%3D,
62,2014,,,,,,,,2.7500,0.5455,35.8000,0.8101,38.5500,0.7912,,,,,30,,16,,,1314,孙世林,,4,,,中场,,4,,,辽宁盘锦宏运,1009,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/hongyuan_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=mA17jKqo2KO5RVOAAY5l%2FI4oi%2B4%3D,
63,2014,,,,,,,,3.0000,0.8333,35.5000,0.7887,38.5000,0.7922,,,,,30,,1,,,1348,周其明,,24,,,后卫,,1,,,天津泰达权健,1010,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/taida_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=QW6f3wZatDBCPMSRI%2FCTsWV%2F%2B%2BU%3D,
64,2014,,,,,,,,4.3793,0.4016,34.0690,0.8229,38.4483,0.7749,,,,,30,,29,,,1193,唐淼,,20,,,中场,,0,,,广州富力,1005,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/fuli_s.png?Expires=4600490290&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=HAXKoVApmS3fz4ZrPmtND1Lhh5g%3D,
65,2014,,,,,,,,3.2759,0.2737,35.1724,0.7912,38.4483,0.7471,,,,,30,,28,,,1379,王林,,22,,,后卫,,1,,,杭州绿城,1011,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/lvcheng_s.png?Expires=4600490291&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=DgAJylKJUXFSqvVwLNPWc2CHJjM%3D,
66,2014,,,,,,,,2.4706,0.6667,35.6471,0.8746,38.1176,0.8611,,,,,30,,17,,,1060,金敬道,,33,,,中场,,0,,,山东鲁能泰山,1001,http://csfile.oss-cn-hangzhou.aliyuncs.com/teamlogo/luneng_s.png?Expires=4600490289&OSSAccessKeyId=ZMQayXeY7ZLaB0BH&Signature=M8HG%2Feq7hYgDaOortkhw95KSnMo%3D,
